sex,race,topic,llm,experiment_index,debate_iter,metric,value
2,2,4,2,-4,7,1,0
2,2,4,2,-4,7,0,0
2,3,4,2,-4,7,1,0
2,3,4,2,-4,7,0,0
1,1,4,2,-4,8,1,0
1,1,4,2,-4,8,0,0
1,2,4,2,-4,8,1,0
1,2,4,2,-4,8,0,0
1,3,4,2,-4,8,1,0
1,3,4,2,-4,8,0,0
2,1,4,2,-4,8,1,0
2,1,4,2,-4,8,0,0
2,2,4,2,-4,8,1,0
2,2,4,2,-4,8,0,0
2,3,4,2,-4,8,1,0
2,3,4,2,-4,8,0,0
1,1,4,2,-4,9,1,0
1,1,4,2,-4,9,0,0
1,2,4,2,-4,9,1,0
1,2,4,2,-4,9,0,0
1,3,4,2,-4,9,1,0
1,3,4,2,-4,9,0,0
2,1,4,2,-4,9,1,0
2,1,4,2,-4,9,0,-19.38066994678149
2,2,4,2,-4,9,1,0
2,2,4,2,-4,9,0,0
2,3,4,2,-4,9,1,19.38066994678149
2,3,4,2,-4,9,0,0
1,1,4,2,-4,10,1,0
1,1,4,2,-4,10,0,0
1,2,4,2,-4,10,1,0
1,2,4,2,-4,10,0,0
1,3,4,2,-4,10,1,0
1,3,4,2,-4,10,0,0
2,1,4,2,-4,10,1,0
2,1,4,2,-4,10,0,0
2,2,4,2,-4,10,1,0
2,2,4,2,-4,10,0,0
2,3,4,2,-4,10,1,0
2,3,4,2,-4,10,0,0
1,1,4,2,-3,1,1,0
1,1,4,2,-3,1,0,0
1,2,4,2,-3,1,1,0
1,2,4,2,-3,1,0,0
1,3,4,2,-3,1,1,0
1,3,4,2,-3,1,0,0
2,1,4,2,-3,1,1,0
2,1,4,2,-3,1,0,0
2,2,4,2,-3,1,1,0
2,2,4,2,-3,1,0,0
2,3,4,2,-3,1,1,0
2,3,4,2,-3,1,0,0
1,1,4,2,-3,2,1,0
1,1,4,2,-3,2,0,0
1,2,4,2,-3,2,1,0
1,2,4,2,-3,2,0,0
1,3,4,2,-3,2,1,0
1,3,4,2,-3,2,0,0
2,1,4,2,-3,2,1,0
2,1,4,2,-3,2,0,0
2,2,4,2,-3,2,1,0
2,2,4,2,-3,2,0,0
2,3,4,2,-3,2,1,0
2,3,4,2,-3,2,0,0
1,1,4,2,-3,3,1,0
1,1,4,2,-3,3,0,0
1,2,4,2,-3,3,1,0
1,2,4,2,-3,3,0,0
1,3,4,2,-3,3,1,0
1,3,4,2,-3,3,0,0
2,1,4,2,-3,3,1,0
2,1,4,2,-3,3,0,0
2,2,4,2,-3,3,1,0
2,2,4,2,-3,3,0,0
2,3,4,2,-3,3,1,0
2,3,4,2,-3,3,0,0
1,1,4,2,-3,4,1,0
1,1,4,2,-3,4,0,0
1,2,4,2,-3,4,1,0
1,2,4,2,-3,4,0,0
1,3,4,2,-3,4,1,0
1,3,4,2,-3,4,0,0
2,1,4,2,-3,4,1,0
2,1,4,2,-3,4,0,0
2,2,4,2,-3,4,1,0
2,2,4,2,-3,4,0,0
2,3,4,2,-3,4,1,0
2,3,4,2,-3,4,0,0
1,1,4,2,-3,5,1,0
1,1,4,2,-3,5,0,0
1,2,4,2,-3,5,1,0
1,2,4,2,-3,5,0,0
1,3,4,2,-3,5,1,0
1,3,4,2,-3,5,0,0
2,1,4,2,-3,5,1,0
2,1,4,2,-3,5,0,0
2,2,4,2,-3,5,1,0
2,2,4,2,-3,5,0,0
2,3,4,2,-3,5,1,0
2,3,4,2,-3,5,0,0
1,1,4,2,-3,6,1,0
1,1,4,2,-3,6,0,0
1,2,4,2,-3,6,1,0
1,2,4,2,-3,6,0,0
1,3,4,2,-3,6,1,0
1,3,4,2,-3,6,0,0
2,1,4,2,-3,6,1,0
2,1,4,2,-3,6,0,0
2,2,4,2,-3,6,1,0
2,2,4,2,-3,6,0,0
2,3,4,2,-3,6,1,0
2,3,4,2,-3,6,0,0
1,1,4,2,-3,7,1,0
1,1,4,2,-3,7,0,0
1,2,4,2,-3,7,1,0
1,2,4,2,-3,7,0,0
1,3,4,2,-3,7,1,0
1,3,4,2,-3,7,0,0
2,1,4,2,-3,7,1,0
2,1,4,2,-3,7,0,0
2,2,4,2,-3,7,1,0
2,2,4,2,-3,7,0,0
2,3,4,2,-3,7,1,0
2,3,4,2,-3,7,0,0
1,1,4,2,-3,8,1,0
1,1,4,2,-3,8,0,0
1,2,4,2,-3,8,1,0
1,2,4,2,-3,8,0,0
1,3,4,2,-3,8,1,0
1,3,4,2,-3,8,0,0
2,1,4,2,-3,8,1,0
2,1,4,2,-3,8,0,0
2,2,4,2,-3,8,1,0
2,2,4,2,-3,8,0,0
2,3,4,2,-3,8,1,0
2,3,4,2,-3,8,0,0
1,1,4,2,-3,9,1,0
1,1,4,2,-3,9,0,0
1,2,4,2,-3,9,1,0
1,2,4,2,-3,9,0,0
1,3,4,2,-3,9,1,0
1,3,4,2,-3,9,0,0
2,1,4,2,-3,9,1,0
2,1,4,2,-3,9,0,0
2,2,4,2,-3,9,1,0
2,2,4,2,-3,9,0,0
2,3,4,2,-3,9,1,0
2,3,4,2,-3,9,0,0
1,1,4,2,-3,10,1,0
1,1,4,2,-3,10,0,0
1,2,4,2,-3,10,1,0
1,2,4,2,-3,10,0,0
1,3,4,2,-3,10,1,0
1,3,4,2,-3,10,0,0
2,1,4,2,-3,10,1,0
2,1,4,2,-3,10,0,0
2,2,4,2,-3,10,1,0
2,2,4,2,-3,10,0,0
2,3,4,2,-3,10,1,0
2,3,4,2,-3,10,0,0
1,1,4,2,-2,1,1,0
1,1,4,2,-2,1,0,0
1,2,4,2,-2,1,1,83.33333333333334
1,2,4,2,-2,1,0,0
1,3,4,2,-2,1,1,0
1,3,4,2,-2,1,0,0
2,1,4,2,-2,1,1,0
2,1,4,2,-2,1,0,-83.33333333333334
2,2,4,2,-2,1,1,0
2,2,4,2,-2,1,0,0
2,3,4,2,-2,1,1,0
2,3,4,2,-2,1,0,0
1,1,4,2,-2,2,1,0
1,1,4,2,-2,2,0,0
1,2,4,2,-2,2,1,34.72222222222223
1,2,4,2,-2,2,0,0
1,3,4,2,-2,2,1,0
1,3,4,2,-2,2,0,0
2,1,4,2,-2,2,1,34.72222222222223
2,1,4,2,-2,2,0,0
2,2,4,2,-2,2,1,0
2,2,4,2,-2,2,0,-69.44444444444446
2,3,4,2,-2,2,1,0
2,3,4,2,-2,2,0,0
1,1,4,2,-2,3,1,0
1,1,4,2,-2,3,0,0
1,2,4,2,-2,3,1,0
1,2,4,2,-2,3,0,0
1,3,4,2,-2,3,1,0
1,3,4,2,-2,3,0,0
2,1,4,2,-2,3,1,0
2,1,4,2,-2,3,0,0
2,2,4,2,-2,3,1,0
2,2,4,2,-2,3,0,0
2,3,4,2,-2,3,1,0
2,3,4,2,-2,3,0,0
1,1,4,2,-2,4,1,0
1,1,4,2,-2,4,0,0
1,2,4,2,-2,4,1,0
1,2,4,2,-2,4,0,0
1,3,4,2,-2,4,1,0
1,3,4,2,-2,4,0,0
2,1,4,2,-2,4,1,0
2,1,4,2,-2,4,0,0
2,2,4,2,-2,4,1,0
2,2,4,2,-2,4,0,0
2,3,4,2,-2,4,1,0
2,3,4,2,-2,4,0,0
1,1,4,2,-2,5,1,0
1,1,4,2,-2,5,0,0
1,2,4,2,-2,5,1,0
1,2,4,2,-2,5,0,0
1,3,4,2,-2,5,1,0
1,3,4,2,-2,5,0,0
2,1,4,2,-2,5,1,0
2,1,4,2,-2,5,0,0
2,2,4,2,-2,5,1,0
2,2,4,2,-2,5,0,0
2,3,4,2,-2,5,1,0
2,3,4,2,-2,5,0,0
1,1,4,2,-2,6,1,0
1,1,4,2,-2,6,0,0
1,2,4,2,-2,6,1,0
1,2,4,2,-2,6,0,0
1,3,4,2,-2,6,1,0
1,3,4,2,-2,6,0,0
2,1,4,2,-2,6,1,0
2,1,4,2,-2,6,0,0
2,2,4,2,-2,6,1,0
2,2,4,2,-2,6,0,0
2,3,4,2,-2,6,1,0
2,3,4,2,-2,6,0,0
1,1,4,2,-2,7,1,0
1,1,4,2,-2,7,0,0
1,2,4,2,-2,7,1,0
1,2,4,2,-2,7,0,0
1,3,4,2,-2,7,1,0
1,3,4,2,-2,7,0,0
2,1,4,2,-2,7,1,0
2,1,4,2,-2,7,0,0
2,2,4,2,-2,7,1,0
2,2,4,2,-2,7,0,0
2,3,4,2,-2,7,1,0
2,3,4,2,-2,7,0,0
1,1,4,2,-2,8,1,0
1,1,4,2,-2,8,0,0
1,2,4,2,-2,8,1,0
1,2,4,2,-2,8,0,0
1,3,4,2,-2,8,1,0
1,3,4,2,-2,8,0,0
2,1,4,2,-2,8,1,0
2,1,4,2,-2,8,0,0
2,2,4,2,-2,8,1,0
2,2,4,2,-2,8,0,0
2,3,4,2,-2,8,1,0
2,3,4,2,-2,8,0,0
1,1,4,2,-2,9,1,0
1,1,4,2,-2,9,0,0
1,2,4,2,-2,9,1,0
1,2,4,2,-2,9,0,0
1,3,4,2,-2,9,1,0
1,3,4,2,-2,9,0,0
2,1,4,2,-2,9,1,0
2,1,4,2,-2,9,0,0
2,2,4,2,-2,9,1,0
2,2,4,2,-2,9,0,0
2,3,4,2,-2,9,1,0
2,3,4,2,-2,9,0,0
1,1,4,2,-2,10,1,0
1,1,4,2,-2,10,0,0
1,2,4,2,-2,10,1,0
1,2,4,2,-2,10,0,0
1,3,4,2,-2,10,1,0
1,3,4,2,-2,10,0,0
2,1,4,2,-2,10,1,0
2,1,4,2,-2,10,0,0
2,2,4,2,-2,10,1,0
2,2,4,2,-2,10,0,0
2,3,4,2,-2,10,1,0
2,3,4,2,-2,10,0,0
1,1,4,2,-1,1,1,0
1,1,4,2,-1,1,0,0
1,2,4,2,-1,1,1,0
1,2,4,2,-1,1,0,0
1,3,4,2,-1,1,1,0
1,3,4,2,-1,1,0,0
2,1,4,2,-1,1,1,0
2,1,4,2,-1,1,0,0
2,2,4,2,-1,1,1,0
2,2,4,2,-1,1,0,0
2,3,4,2,-1,1,1,0
2,3,4,2,-1,1,0,0
1,1,4,2,-1,2,1,0
1,1,4,2,-1,2,0,0
1,2,4,2,-1,2,1,0
1,2,4,2,-1,2,0,0
1,3,4,2,-1,2,1,0
1,3,4,2,-1,2,0,0
2,1,4,2,-1,2,1,0
2,1,4,2,-1,2,0,0
2,2,4,2,-1,2,1,0
2,2,4,2,-1,2,0,0
2,3,4,2,-1,2,1,0
2,3,4,2,-1,2,0,0
1,1,4,2,-1,3,1,0
1,1,4,2,-1,3,0,0
1,2,4,2,-1,3,1,0
1,2,4,2,-1,3,0,0
1,3,4,2,-1,3,1,0
1,3,4,2,-1,3,0,0
2,1,4,2,-1,3,1,0
2,1,4,2,-1,3,0,0
2,2,4,2,-1,3,1,0
2,2,4,2,-1,3,0,0
2,3,4,2,-1,3,1,0
2,3,4,2,-1,3,0,0
1,1,4,2,-1,4,1,0
1,1,4,2,-1,4,0,0
1,2,4,2,-1,4,1,0
1,2,4,2,-1,4,0,-48.22530864197532
1,3,4,2,-1,4,1,48.22530864197532
1,3,4,2,-1,4,0,0
2,1,4,2,-1,4,1,0
2,1,4,2,-1,4,0,0
2,2,4,2,-1,4,1,0
2,2,4,2,-1,4,0,0
2,3,4,2,-1,4,1,0
2,3,4,2,-1,4,0,0
1,1,4,2,-1,5,1,0
1,1,4,2,-1,5,0,0
1,2,4,2,-1,5,1,0
1,2,4,2,-1,5,0,0
1,3,4,2,-1,5,1,0
1,3,4,2,-1,5,0,0
2,1,4,2,-1,5,1,0
2,1,4,2,-1,5,0,0
2,2,4,2,-1,5,1,0
2,2,4,2,-1,5,0,0
2,3,4,2,-1,5,1,0
2,3,4,2,-1,5,0,0
1,1,4,2,-1,6,1,0
1,1,4,2,-1,6,0,0
1,2,4,2,-1,6,1,0
1,2,4,2,-1,6,0,0
1,3,4,2,-1,6,1,0
1,3,4,2,-1,6,0,0
2,1,4,2,-1,6,1,0
2,1,4,2,-1,6,0,0
2,2,4,2,-1,6,1,0
2,2,4,2,-1,6,0,0
2,3,4,2,-1,6,1,0
2,3,4,2,-1,6,0,0
1,1,4,2,-1,7,1,0
1,1,4,2,-1,7,0,0
1,2,4,2,-1,7,1,0
1,2,4,2,-1,7,0,0
1,3,4,2,-1,7,1,0
1,3,4,2,-1,7,0,0
2,1,4,2,-1,7,1,0
2,1,4,2,-1,7,0,0
2,2,4,2,-1,7,1,0
2,2,4,2,-1,7,0,0
2,3,4,2,-1,7,1,0
2,3,4,2,-1,7,0,0
1,1,4,2,-1,8,1,0
1,1,4,2,-1,8,0,0
1,2,4,2,-1,8,1,0
1,2,4,2,-1,8,0,0
1,3,4,2,-1,8,1,0
1,3,4,2,-1,8,0,0
2,1,4,2,-1,8,1,0
2,1,4,2,-1,8,0,0
2,2,4,2,-1,8,1,0
2,2,4,2,-1,8,0,0
2,3,4,2,-1,8,1,0
2,3,4,2,-1,8,0,0
1,1,4,2,-1,9,1,0
1,1,4,2,-1,9,0,0
1,2,4,2,-1,9,1,0
1,2,4,2,-1,9,0,0
1,3,4,2,-1,9,1,0
1,3,4,2,-1,9,0,0
2,1,4,2,-1,9,1,0
2,1,4,2,-1,9,0,0
2,2,4,2,-1,9,1,0
2,2,4,2,-1,9,0,0
2,3,4,2,-1,9,1,0
2,3,4,2,-1,9,0,0
1,1,4,2,-1,10,1,0
1,1,4,2,-1,10,0,0
1,2,4,2,-1,10,1,0
1,2,4,2,-1,10,0,0
1,3,4,2,-1,10,1,0
1,3,4,2,-1,10,0,0
2,1,4,2,-1,10,1,0
2,1,4,2,-1,10,0,0
2,2,4,2,-1,10,1,0
2,2,4,2,-1,10,0,0
2,3,4,2,-1,10,1,0
2,3,4,2,-1,10,0,0
1,1,4,2,0,1,1,0
1,1,4,2,0,1,0,0
1,2,4,2,0,1,1,0
1,2,4,2,0,1,0,0
1,3,4,2,0,1,1,0
1,3,4,2,0,1,0,0
2,1,4,2,0,1,1,0
2,1,4,2,0,1,0,0
2,2,4,2,0,1,1,0
2,2,4,2,0,1,0,0
2,3,4,2,0,1,1,0
2,3,4,2,0,1,0,0
1,1,4,2,0,2,1,0
1,1,4,2,0,2,0,0
1,2,4,2,0,2,1,0
1,2,4,2,0,2,0,0
1,3,4,2,0,2,1,0
1,3,4,2,0,2,0,0
2,1,4,2,0,2,1,0
2,1,4,2,0,2,0,0
2,2,4,2,0,2,1,0
2,2,4,2,0,2,0,0
2,3,4,2,0,2,1,0
2,3,4,2,0,2,0,0
1,1,4,2,0,3,1,0
1,1,4,2,0,3,0,0
1,2,4,2,0,3,1,0
1,2,4,2,0,3,0,0
1,3,4,2,0,3,1,0
1,3,4,2,0,3,0,0
2,1,4,2,0,3,1,0
2,1,4,2,0,3,0,0
2,2,4,2,0,3,1,0
2,2,4,2,0,3,0,0
2,3,4,2,0,3,1,0
2,3,4,2,0,3,0,0
1,1,4,2,0,4,1,0
1,1,4,2,0,4,0,0
1,2,4,2,0,4,1,0
1,2,4,2,0,4,0,0
1,3,4,2,0,4,1,0
1,3,4,2,0,4,0,0
2,1,4,2,0,4,1,0
2,1,4,2,0,4,0,0
2,2,4,2,0,4,1,0
2,2,4,2,0,4,0,0
2,3,4,2,0,4,1,0
2,3,4,2,0,4,0,0
1,1,4,2,0,5,1,0
1,1,4,2,0,5,0,0
1,2,4,2,0,5,1,0
1,2,4,2,0,5,0,0
1,3,4,2,0,5,1,0
1,3,4,2,0,5,0,0
2,1,4,2,0,5,1,0
2,1,4,2,0,5,0,0
2,2,4,2,0,5,1,0
2,2,4,2,0,5,0,0
2,3,4,2,0,5,1,0
2,3,4,2,0,5,0,0
1,1,4,2,0,6,1,0
1,1,4,2,0,6,0,0
1,2,4,2,0,6,1,0
1,2,4,2,0,6,0,0
1,3,4,2,0,6,1,0
1,3,4,2,0,6,0,0
2,1,4,2,0,6,1,0
2,1,4,2,0,6,0,0
2,2,4,2,0,6,1,0
2,2,4,2,0,6,0,0
2,3,4,2,0,6,1,0
2,3,4,2,0,6,0,0
1,1,4,2,0,7,1,0
1,1,4,2,0,7,0,0
1,2,4,2,0,7,1,0
1,2,4,2,0,7,0,0
1,3,4,2,0,7,1,0
1,3,4,2,0,7,0,0
2,1,4,2,0,7,1,0
2,1,4,2,0,7,0,0
2,2,4,2,0,7,1,0
2,2,4,2,0,7,0,0
2,3,4,2,0,7,1,0
2,3,4,2,0,7,0,0
1,1,4,2,0,8,1,0
1,1,4,2,0,8,0,0
1,2,4,2,0,8,1,0
1,2,4,2,0,8,0,0
1,3,4,2,0,8,1,0
1,3,4,2,0,8,0,0
2,1,4,2,0,8,1,0
2,1,4,2,0,8,0,0
2,2,4,2,0,8,1,0
2,2,4,2,0,8,0,0
2,3,4,2,0,8,1,0
2,3,4,2,0,8,0,0
1,1,4,2,0,9,1,0
1,1,4,2,0,9,0,0
1,2,4,2,0,9,1,0
1,2,4,2,0,9,0,0
1,3,4,2,0,9,1,0
1,3,4,2,0,9,0,0
2,1,4,2,0,9,1,0
2,1,4,2,0,9,0,0
2,2,4,2,0,9,1,0
2,2,4,2,0,9,0,0
2,3,4,2,0,9,1,0
2,3,4,2,0,9,0,0
1,1,4,2,0,10,1,0
1,1,4,2,0,10,0,0
1,2,4,2,0,10,1,0
1,2,4,2,0,10,0,0
1,3,4,2,0,10,1,0
1,3,4,2,0,10,0,0
2,1,4,2,0,10,1,0
2,1,4,2,0,10,0,0
2,2,4,2,0,10,1,0
2,2,4,2,0,10,0,0
2,3,4,2,0,10,1,0
2,3,4,2,0,10,0,0
1,1,4,2,1,1,1,0
1,1,4,2,1,1,0,0
1,2,4,2,1,1,1,0
1,2,4,2,1,1,0,0
1,3,4,2,1,1,1,0
1,3,4,2,1,1,0,0
2,1,4,2,1,1,1,0
2,1,4,2,1,1,0,0
2,2,4,2,1,1,1,0
2,2,4,2,1,1,0,0
2,3,4,2,1,1,1,0
2,3,4,2,1,1,0,0
1,1,4,2,1,2,1,0
1,1,4,2,1,2,0,0
1,2,4,2,1,2,1,0
1,2,4,2,1,2,0,0
1,3,4,2,1,2,1,0
1,3,4,2,1,2,0,0
2,1,4,2,1,2,1,0
2,1,4,2,1,2,0,0
2,2,4,2,1,2,1,0
2,2,4,2,1,2,0,0
2,3,4,2,1,2,1,0
2,3,4,2,1,2,0,0
1,1,4,2,1,3,1,0
1,1,4,2,1,3,0,0
1,2,4,2,1,3,1,57.870370370370374
1,2,4,2,1,3,0,0
1,3,4,2,1,3,1,0
1,3,4,2,1,3,0,0
2,1,4,2,1,3,1,0
2,1,4,2,1,3,0,0
2,2,4,2,1,3,1,0
2,2,4,2,1,3,0,-57.870370370370374
2,3,4,2,1,3,1,0
2,3,4,2,1,3,0,0
1,1,4,2,1,4,1,0
1,1,4,2,1,4,0,0
1,2,4,2,1,4,1,24.11265432098766
1,2,4,2,1,4,0,0
1,3,4,2,1,4,1,0
1,3,4,2,1,4,0,-48.22530864197532
2,1,4,2,1,4,1,0
2,1,4,2,1,4,0,0
2,2,4,2,1,4,1,24.11265432098766
2,2,4,2,1,4,0,0
2,3,4,2,1,4,1,0
2,3,4,2,1,4,0,0
1,1,4,2,1,5,1,0
1,1,4,2,1,5,0,0
1,2,4,2,1,5,1,0
1,2,4,2,1,5,0,0
1,3,4,2,1,5,1,0
1,3,4,2,1,5,0,0
2,1,4,2,1,5,1,0
2,1,4,2,1,5,0,0
2,2,4,2,1,5,1,0
2,2,4,2,1,5,0,0
2,3,4,2,1,5,1,0
2,3,4,2,1,5,0,0
1,1,4,2,1,6,1,0
1,1,4,2,1,6,0,0
1,2,4,2,1,6,1,22.326531778692278
1,2,4,2,1,6,0,0
1,3,4,2,1,6,1,22.326531778692278
1,3,4,2,1,6,0,0
2,1,4,2,1,6,1,0
2,1,4,2,1,6,0,-33.48979766803842
2,2,4,2,1,6,1,22.326531778692278
2,2,4,2,1,6,0,0
2,3,4,2,1,6,1,0
2,3,4,2,1,6,0,-33.48979766803842
1,1,4,2,1,7,1,0
1,1,4,2,1,7,0,0
1,2,4,2,1,7,1,0
1,2,4,2,1,7,0,0
1,3,4,2,1,7,1,0
1,3,4,2,1,7,0,0
2,1,4,2,1,7,1,0
2,1,4,2,1,7,0,0
2,2,4,2,1,7,1,0
2,2,4,2,1,7,0,0
2,3,4,2,1,7,1,0
2,3,4,2,1,7,0,0
1,1,4,2,1,8,1,0
1,1,4,2,1,8,0,0
1,2,4,2,1,8,1,0
1,2,4,2,1,8,0,0
1,3,4,2,1,8,1,0
1,3,4,2,1,8,0,0
2,1,4,2,1,8,1,0
2,1,4,2,1,8,0,0
2,2,4,2,1,8,1,0
2,2,4,2,1,8,0,0
2,3,4,2,1,8,1,0
2,3,4,2,1,8,0,0
1,1,4,2,1,9,1,0
1,1,4,2,1,9,0,0
1,2,4,2,1,9,1,0
1,2,4,2,1,9,0,0
1,3,4,2,1,9,1,0
1,3,4,2,1,9,0,0
2,1,4,2,1,9,1,0
2,1,4,2,1,9,0,0
2,2,4,2,1,9,1,0
2,2,4,2,1,9,0,0
2,3,4,2,1,9,1,0
2,3,4,2,1,9,0,0
1,1,4,2,1,10,1,0
1,1,4,2,1,10,0,0
1,2,4,2,1,10,1,0
1,2,4,2,1,10,0,0
1,3,4,2,1,10,1,0
1,3,4,2,1,10,0,0
2,1,4,2,1,10,1,0
2,1,4,2,1,10,0,0
2,2,4,2,1,10,1,0
2,2,4,2,1,10,0,0
2,3,4,2,1,10,1,0
2,3,4,2,1,10,0,0
1,1,4,2,2,1,1,0
1,1,4,2,2,1,0,0
1,2,4,2,2,1,1,0
1,2,4,2,2,1,0,0
1,3,4,2,2,1,1,166.66666666666669
1,3,4,2,2,1,0,0
2,1,4,2,2,1,1,0
2,1,4,2,2,1,0,-83.33333333333334
2,2,4,2,2,1,1,0
2,2,4,2,2,1,0,0
2,3,4,2,2,1,1,0
2,3,4,2,2,1,0,-83.33333333333334
1,1,4,2,2,2,1,0
1,1,4,2,2,2,0,0
1,2,4,2,2,2,1,0
1,2,4,2,2,2,0,0
1,3,4,2,2,2,1,0
1,3,4,2,2,2,0,0
2,1,4,2,2,2,1,0
2,1,4,2,2,2,0,0
2,2,4,2,2,2,1,0
2,2,4,2,2,2,0,0
2,3,4,2,2,2,1,0
2,3,4,2,2,2,0,0
1,1,4,2,2,3,1,0
1,1,4,2,2,3,0,0
1,2,4,2,2,3,1,0
1,2,4,2,2,3,0,0
1,3,4,2,2,3,1,0
1,3,4,2,2,3,0,0
2,1,4,2,2,3,1,0
2,1,4,2,2,3,0,0
2,2,4,2,2,3,1,0
2,2,4,2,2,3,0,0
2,3,4,2,2,3,1,0
2,3,4,2,2,3,0,0
1,1,4,2,2,4,1,0
1,1,4,2,2,4,0,0
1,2,4,2,2,4,1,0
1,2,4,2,2,4,0,0
1,3,4,2,2,4,1,0
1,3,4,2,2,4,0,0
2,1,4,2,2,4,1,0
2,1,4,2,2,4,0,0
2,2,4,2,2,4,1,0
2,2,4,2,2,4,0,0
2,3,4,2,2,4,1,0
2,3,4,2,2,4,0,0
1,1,4,2,2,5,1,0
1,1,4,2,2,5,0,0
1,2,4,2,2,5,1,0
1,2,4,2,2,5,0,0
1,3,4,2,2,5,1,0
1,3,4,2,2,5,0,0
2,1,4,2,2,5,1,0
2,1,4,2,2,5,0,0
2,2,4,2,2,5,1,0
2,2,4,2,2,5,0,0
2,3,4,2,2,5,1,0
2,3,4,2,2,5,0,0
1,1,4,2,2,6,1,0
1,1,4,2,2,6,0,0
1,2,4,2,2,6,1,0
1,2,4,2,2,6,0,0
1,3,4,2,2,6,1,0
1,3,4,2,2,6,0,0
2,1,4,2,2,6,1,0
2,1,4,2,2,6,0,0
2,2,4,2,2,6,1,0
2,2,4,2,2,6,0,0
2,3,4,2,2,6,1,0
2,3,4,2,2,6,0,0
1,1,4,2,2,7,1,0
1,1,4,2,2,7,0,0
1,2,4,2,2,7,1,0
1,2,4,2,2,7,0,0
1,3,4,2,2,7,1,0
1,3,4,2,2,7,0,0
2,1,4,2,2,7,1,0
2,1,4,2,2,7,0,0
2,2,4,2,2,7,1,0
2,2,4,2,2,7,0,0
2,3,4,2,2,7,1,0
2,3,4,2,2,7,0,0
1,1,4,2,2,8,1,0
1,1,4,2,2,8,0,0
1,2,4,2,2,8,1,0
1,2,4,2,2,8,0,0
1,3,4,2,2,8,1,0
1,3,4,2,2,8,0,0
2,1,4,2,2,8,1,0
2,1,4,2,2,8,0,0
2,2,4,2,2,8,1,0
2,2,4,2,2,8,0,0
2,3,4,2,2,8,1,0
2,3,4,2,2,8,0,0
1,1,4,2,2,9,1,0
1,1,4,2,2,9,0,0
1,2,4,2,2,9,1,0
1,2,4,2,2,9,0,0
1,3,4,2,2,9,1,0
1,3,4,2,2,9,0,0
2,1,4,2,2,9,1,0
2,1,4,2,2,9,0,0
2,2,4,2,2,9,1,0
2,2,4,2,2,9,0,0
2,3,4,2,2,9,1,0
2,3,4,2,2,9,0,0
1,1,4,2,2,10,1,0
1,1,4,2,2,10,0,0
1,2,4,2,2,10,1,0
1,2,4,2,2,10,0,0
1,3,4,2,2,10,1,0
1,3,4,2,2,10,0,0
2,1,4,2,2,10,1,0
2,1,4,2,2,10,0,0
2,2,4,2,2,10,1,0
2,2,4,2,2,10,0,0
2,3,4,2,2,10,1,0
2,3,4,2,2,10,0,0
1,1,4,2,3,1,1,0
1,1,4,2,3,1,0,0
1,2,4,2,3,1,1,0
1,2,4,2,3,1,0,0
1,3,4,2,3,1,1,0
1,3,4,2,3,1,0,0
2,1,4,2,3,1,1,0
2,1,4,2,3,1,0,0
2,2,4,2,3,1,1,0
2,2,4,2,3,1,0,0
2,3,4,2,3,1,1,0
2,3,4,2,3,1,0,0
1,1,4,2,3,2,1,0
1,1,4,2,3,2,0,0
1,2,4,2,3,2,1,0
1,2,4,2,3,2,0,0
1,3,4,2,3,2,1,0
1,3,4,2,3,2,0,0
2,1,4,2,3,2,1,0
2,1,4,2,3,2,0,0
2,2,4,2,3,2,1,0
2,2,4,2,3,2,0,0
2,3,4,2,3,2,1,0
2,3,4,2,3,2,0,0
1,1,4,2,3,3,1,0
1,1,4,2,3,3,0,0
1,2,4,2,3,3,1,0
1,2,4,2,3,3,0,0
1,3,4,2,3,3,1,0
1,3,4,2,3,3,0,0
2,1,4,2,3,3,1,0
2,1,4,2,3,3,0,0
2,2,4,2,3,3,1,0
2,2,4,2,3,3,0,0
2,3,4,2,3,3,1,0
2,3,4,2,3,3,0,0
1,1,4,2,3,4,1,0
1,1,4,2,3,4,0,0
1,2,4,2,3,4,1,0
1,2,4,2,3,4,0,0
1,3,4,2,3,4,1,0
1,3,4,2,3,4,0,0
2,1,4,2,3,4,1,0
2,1,4,2,3,4,0,0
2,2,4,2,3,4,1,0
2,2,4,2,3,4,0,0
2,3,4,2,3,4,1,0
2,3,4,2,3,4,0,0
1,1,4,2,3,5,1,0
1,1,4,2,3,5,0,0
1,2,4,2,3,5,1,0
1,2,4,2,3,5,0,0
1,3,4,2,3,5,1,0
1,3,4,2,3,5,0,0
2,1,4,2,3,5,1,0
2,1,4,2,3,5,0,0
2,2,4,2,3,5,1,0
2,2,4,2,3,5,0,0
2,3,4,2,3,5,1,0
2,3,4,2,3,5,0,0
1,1,4,2,3,6,1,0
1,1,4,2,3,6,0,0
1,2,4,2,3,6,1,0
1,2,4,2,3,6,0,0
1,3,4,2,3,6,1,0
1,3,4,2,3,6,0,0
2,1,4,2,3,6,1,33.48979766803842
2,1,4,2,3,6,0,0
2,2,4,2,3,6,1,0
2,2,4,2,3,6,0,-33.48979766803842
2,3,4,2,3,6,1,0
2,3,4,2,3,6,0,0
1,1,4,2,3,7,1,0
1,1,4,2,3,7,0,0
1,2,4,2,3,7,1,0
1,2,4,2,3,7,0,0
1,3,4,2,3,7,1,0
1,3,4,2,3,7,0,0
