sex,race,topic,llm,experiment_index,debate_iter,influence,subornness
2,1,1,3,19,3,0,0
2,2,1,3,19,3,0,0
2,3,1,3,19,3,0,0
1,1,1,3,19,4,0,0
1,2,1,3,19,4,0,0
1,3,1,3,19,4,0,0
2,1,1,3,19,4,0,0
2,2,1,3,19,4,0,0
2,3,1,3,19,4,0,0
1,1,1,3,19,5,0,0
1,2,1,3,19,5,0,0
1,3,1,3,19,5,0,0
2,1,1,3,19,5,0,0
2,2,1,3,19,5,0,0
2,3,1,3,19,5,0,0
1,1,1,3,19,6,0,0
1,2,1,3,19,6,0,0
1,3,1,3,19,6,0,0
2,1,1,3,19,6,0,0
2,2,1,3,19,6,0,0
2,3,1,3,19,6,0,0
1,1,1,3,19,7,0,0
1,2,1,3,19,7,0,0
1,3,1,3,19,7,0,0
2,1,1,3,19,7,0,0
2,2,1,3,19,7,0,0
2,3,1,3,19,7,0,0
1,1,1,3,19,8,0,0
1,2,1,3,19,8,0,0
1,3,1,3,19,8,0,0
2,1,1,3,19,8,0,0
2,2,1,3,19,8,0,0
2,3,1,3,19,8,0,0
1,1,1,3,19,9,0,0
1,2,1,3,19,9,0,0
1,3,1,3,19,9,0,0
2,1,1,3,19,9,0,0
2,2,1,3,19,9,0,0
2,3,1,3,19,9,0,0
1,1,1,3,19,10,0,0
1,2,1,3,19,10,0,0
1,3,1,3,19,10,0,0
2,1,1,3,19,10,0,0
2,2,1,3,19,10,0,0
2,3,1,3,19,10,0,0
1,1,1,3,20,1,0.29361612237816126,0
1,2,1,3,20,1,0.29361612237816126,0
1,3,1,3,20,1,0.29361612237816126,0
2,1,1,3,20,1,0.5872322447563225,0
2,2,1,3,20,1,0.29361612237816126,0
2,3,1,3,20,1,0,-1.7616967342689676
1,1,1,3,20,2,0,0
1,2,1,3,20,2,0,0
1,3,1,3,20,2,0,0
2,1,1,3,20,2,0,0
2,2,1,3,20,2,0,0
2,3,1,3,20,2,0,0
1,1,1,3,20,3,0,0
1,2,1,3,20,3,0,0
1,3,1,3,20,3,0,0
2,1,1,3,20,3,0,0
2,2,1,3,20,3,0,0
2,3,1,3,20,3,0,0
1,1,1,3,20,4,0,0
1,2,1,3,20,4,0,0
1,3,1,3,20,4,0,-0.4822530864197532
2,1,1,3,20,4,0.2411265432098766,0
2,2,1,3,20,4,0,0
2,3,1,3,20,4,0.2411265432098766,0
1,1,1,3,20,5,0,0
1,2,1,3,20,5,0,-0.40187757201646096
1,3,1,3,20,5,0.13395919067215364,0
2,1,1,3,20,5,0.13395919067215364,0
2,2,1,3,20,5,0,0
2,3,1,3,20,5,0.13395919067215364,0
1,1,1,3,20,6,0,-0.3348979766803842
1,2,1,3,20,6,0.08372449417009604,0
1,3,1,3,20,6,0.08372449417009604,0
2,1,1,3,20,6,0.08372449417009604,0
2,2,1,3,20,6,0,0
2,3,1,3,20,6,0.08372449417009604,0
1,1,1,3,20,7,0,0
1,2,1,3,20,7,0,0
1,3,1,3,20,7,0,0
2,1,1,3,20,7,0,0
2,2,1,3,20,7,0,0
2,3,1,3,20,7,0,0
1,1,1,3,20,8,0,0
1,2,1,3,20,8,0,0
1,3,1,3,20,8,0,0
2,1,1,3,20,8,0,0
2,2,1,3,20,8,0,0
2,3,1,3,20,8,0,0
1,1,1,3,20,9,0,0
1,2,1,3,20,9,0,0
1,3,1,3,20,9,0,0
2,1,1,3,20,9,0,0
2,2,1,3,20,9,0,0
2,3,1,3,20,9,0,0
1,1,1,3,20,10,0,0
1,2,1,3,20,10,0,0
1,3,1,3,20,10,0,0
2,1,1,3,20,10,0,0
2,2,1,3,20,10,0,0
2,3,1,3,20,10,0,0
1,1,1,3,21,1,0,0
1,2,1,3,21,1,0,0
1,3,1,3,21,1,0,0
2,1,1,3,21,1,0,0
2,2,1,3,21,1,0,0
2,3,1,3,21,1,0,0
1,1,1,3,21,2,0,0
1,2,1,3,21,2,0,0
1,3,1,3,21,2,0,0
2,1,1,3,21,2,0,0
2,2,1,3,21,2,0,0
2,3,1,3,21,2,0,0
1,1,1,3,21,3,0,0
1,2,1,3,21,3,0,0
1,3,1,3,21,3,0,0
2,1,1,3,21,3,0,0
2,2,1,3,21,3,0,0
2,3,1,3,21,3,0,0
1,1,1,3,21,4,0,0
1,2,1,3,21,4,0,0
1,3,1,3,21,4,0,0
2,1,1,3,21,4,0,0
2,2,1,3,21,4,0,0
2,3,1,3,21,4,0,0
1,1,1,3,21,5,0,0
1,2,1,3,21,5,0,0
1,3,1,3,21,5,0,0
2,1,1,3,21,5,0,0
2,2,1,3,21,5,0,0
2,3,1,3,21,5,0,0
1,1,1,3,21,6,0,0
1,2,1,3,21,6,0,0
1,3,1,3,21,6,0,0
2,1,1,3,21,6,0,0
2,2,1,3,21,6,0,0
2,3,1,3,21,6,0,0
1,1,1,3,21,7,0,0
1,2,1,3,21,7,0,0
1,3,1,3,21,7,0,0
2,1,1,3,21,7,0,0
2,2,1,3,21,7,0,0
2,3,1,3,21,7,0,0
1,1,1,3,21,8,0,0
1,2,1,3,21,8,0,0
1,3,1,3,21,8,0,0
2,1,1,3,21,8,0,0
2,2,1,3,21,8,0,0
2,3,1,3,21,8,0,0
1,1,1,3,21,9,0,0
1,2,1,3,21,9,0,0
1,3,1,3,21,9,0,0
2,1,1,3,21,9,0,0
2,2,1,3,21,9,0,0
2,3,1,3,21,9,0,0
1,1,1,3,21,10,0,0
1,2,1,3,21,10,0,0
1,3,1,3,21,10,0,0
2,1,1,3,21,10,0,0
2,2,1,3,21,10,0,0
2,3,1,3,21,10,0,0
1,1,1,3,22,1,0,0
1,2,1,3,22,1,0,0
1,3,1,3,22,1,0,0
2,1,1,3,22,1,0,0
2,2,1,3,22,1,0,0
2,3,1,3,22,1,0,0
1,1,1,3,22,2,0,0
1,2,1,3,22,2,0,0
1,3,1,3,22,2,0,0
2,1,1,3,22,2,0,0
2,2,1,3,22,2,0,0
2,3,1,3,22,2,0,0
1,1,1,3,22,3,0,0
1,2,1,3,22,3,0,0
1,3,1,3,22,3,0,0
2,1,1,3,22,3,0,-0.5787037037037037
2,2,1,3,22,3,0.5787037037037037,0
2,3,1,3,22,3,0,0
1,1,1,3,22,4,0,0
1,2,1,3,22,4,0,0
1,3,1,3,22,4,0,0
2,1,1,3,22,4,0,0
2,2,1,3,22,4,0,0
2,3,1,3,22,4,0,0
1,1,1,3,22,5,0.0803755144032922,0
1,2,1,3,22,5,0,-0.40187757201646096
1,3,1,3,22,5,0.0803755144032922,0
2,1,1,3,22,5,0.0803755144032922,0
2,2,1,3,22,5,0.0803755144032922,0
2,3,1,3,22,5,0.0803755144032922,0
1,1,1,3,22,6,0,0
1,2,1,3,22,6,0,0
1,3,1,3,22,6,0,0
2,1,1,3,22,6,0,0
2,2,1,3,22,6,0,0
2,3,1,3,22,6,0,0
1,1,1,3,22,7,0,0
1,2,1,3,22,7,0,0
1,3,1,3,22,7,0,0
2,1,1,3,22,7,0,0
2,2,1,3,22,7,0,0
2,3,1,3,22,7,0,0
1,1,1,3,22,8,0,0
1,2,1,3,22,8,0,0
1,3,1,3,22,8,0,0
2,1,1,3,22,8,0,0
2,2,1,3,22,8,0,0
2,3,1,3,22,8,0,0
1,1,1,3,22,9,0,0
1,2,1,3,22,9,0,0
1,3,1,3,22,9,0,0
2,1,1,3,22,9,0,0
2,2,1,3,22,9,0,0
2,3,1,3,22,9,0,0
1,1,1,3,22,10,0,0
1,2,1,3,22,10,0,0
1,3,1,3,22,10,0,0
2,1,1,3,22,10,0,0
2,2,1,3,22,10,0,0
2,3,1,3,22,10,0,0
1,1,1,3,23,1,0,0
1,2,1,3,23,1,0,0
1,3,1,3,23,1,0,0
2,1,1,3,23,1,0,0
2,2,1,3,23,1,0,0
2,3,1,3,23,1,0,0
1,1,1,3,23,2,0,0
1,2,1,3,23,2,0,0
1,3,1,3,23,2,0,0
2,1,1,3,23,2,0,0
2,2,1,3,23,2,0,0
2,3,1,3,23,2,0,0
1,1,1,3,23,3,0,0
1,2,1,3,23,3,0,0
1,3,1,3,23,3,0,0
2,1,1,3,23,3,0,0
2,2,1,3,23,3,0,0
2,3,1,3,23,3,0,0
1,1,1,3,23,4,0,0
1,2,1,3,23,4,0,0
1,3,1,3,23,4,0,0
2,1,1,3,23,4,0,0
2,2,1,3,23,4,0,0
2,3,1,3,23,4,0,0
1,1,1,3,23,5,0,0
1,2,1,3,23,5,0,0
1,3,1,3,23,5,0,0
2,1,1,3,23,5,0,0
2,2,1,3,23,5,0,0
2,3,1,3,23,5,0,0
1,1,1,3,23,6,0,0
1,2,1,3,23,6,0,0
1,3,1,3,23,6,0,0
2,1,1,3,23,6,0,0
2,2,1,3,23,6,0,0
2,3,1,3,23,6,0,0
1,1,1,3,23,7,0,0
1,2,1,3,23,7,0,0
1,3,1,3,23,7,0,0
2,1,1,3,23,7,0,0
2,2,1,3,23,7,0,0
2,3,1,3,23,7,0,0
1,1,1,3,23,8,0,0
1,2,1,3,23,8,0,0
1,3,1,3,23,8,0,0
2,1,1,3,23,8,0,0
2,2,1,3,23,8,0,0
2,3,1,3,23,8,0,0
1,1,1,3,23,9,0,0
1,2,1,3,23,9,0,0
1,3,1,3,23,9,0,0
2,1,1,3,23,9,0,0
2,2,1,3,23,9,0,0
2,3,1,3,23,9,0,0
1,1,1,3,23,10,0,0
1,2,1,3,23,10,0,0
1,3,1,3,23,10,0,0
2,1,1,3,23,10,0,0
2,2,1,3,23,10,0,0
2,3,1,3,23,10,0,0
1,1,1,3,24,1,0,0
1,2,1,3,24,1,0,0
1,3,1,3,24,1,0,0
2,1,1,3,24,1,0,0
2,2,1,3,24,1,0,0
2,3,1,3,24,1,0,0
1,1,1,3,24,2,0,0
1,2,1,3,24,2,0,0
1,3,1,3,24,2,0,0
2,1,1,3,24,2,0,0
2,2,1,3,24,2,0,0
2,3,1,3,24,2,0,0
1,1,1,3,24,3,0,0
1,2,1,3,24,3,0,0
1,3,1,3,24,3,0,0
2,1,1,3,24,3,0,0
2,2,1,3,24,3,0,0
2,3,1,3,24,3,0,0
1,1,1,3,24,4,0,0
1,2,1,3,24,4,0,0
1,3,1,3,24,4,0,0
2,1,1,3,24,4,0,0
2,2,1,3,24,4,0,0
2,3,1,3,24,4,0,0
1,1,1,3,24,5,0,0
1,2,1,3,24,5,0,0
1,3,1,3,24,5,0,0
2,1,1,3,24,5,0,0
2,2,1,3,24,5,0,0
2,3,1,3,24,5,0,0
1,1,1,3,24,6,0,0
1,2,1,3,24,6,0,0
1,3,1,3,24,6,0,0
2,1,1,3,24,6,0,0
2,2,1,3,24,6,0,0
2,3,1,3,24,6,0,0
1,1,1,3,24,7,0,0
1,2,1,3,24,7,0,0
1,3,1,3,24,7,0,0
2,1,1,3,24,7,0,0
2,2,1,3,24,7,0,0
2,3,1,3,24,7,0,0
1,1,1,3,24,8,0,0
1,2,1,3,24,8,0,0
1,3,1,3,24,8,0,0
2,1,1,3,24,8,0,0
2,2,1,3,24,8,0,0
2,3,1,3,24,8,0,0
1,1,1,3,24,9,0,0
1,2,1,3,24,9,0,0
1,3,1,3,24,9,0,0
2,1,1,3,24,9,0,0
2,2,1,3,24,9,0,0
2,3,1,3,24,9,0,0
1,1,1,3,24,10,0,0
1,2,1,3,24,10,0,0
1,3,1,3,24,10,0,0
2,1,1,3,24,10,0,0
2,2,1,3,24,10,0,0
2,3,1,3,24,10,0,0
1,1,1,3,25,1,0,0
1,2,1,3,25,1,0,0
1,3,1,3,25,1,0,0
2,1,1,3,25,1,0,0
2,2,1,3,25,1,0,0
2,3,1,3,25,1,0,0
1,1,1,3,25,2,0,0
1,2,1,3,25,2,0,0
1,3,1,3,25,2,0,0
2,1,1,3,25,2,0,0
2,2,1,3,25,2,0,0
2,3,1,3,25,2,0,0
1,1,1,3,25,3,0,0
1,2,1,3,25,3,0,0
1,3,1,3,25,3,0,0
2,1,1,3,25,3,0,0
2,2,1,3,25,3,0,0
2,3,1,3,25,3,0,0
1,1,1,3,25,4,0,0
1,2,1,3,25,4,0,0
1,3,1,3,25,4,0,0
2,1,1,3,25,4,0,0
2,2,1,3,25,4,0,0
2,3,1,3,25,4,0,0
1,1,1,3,25,5,0,0
1,2,1,3,25,5,0,0
1,3,1,3,25,5,0,0
2,1,1,3,25,5,0,0
2,2,1,3,25,5,0,0
2,3,1,3,25,5,0,0
1,1,1,3,25,6,0,0
1,2,1,3,25,6,0,0
1,3,1,3,25,6,0,0
2,1,1,3,25,6,0,0
2,2,1,3,25,6,0,0
2,3,1,3,25,6,0,0
1,1,1,3,25,7,0,0
1,2,1,3,25,7,0,0
1,3,1,3,25,7,0,0
2,1,1,3,25,7,0,0
2,2,1,3,25,7,0,0
2,3,1,3,25,7,0,0
1,1,1,3,25,8,0,0
1,2,1,3,25,8,0,0
1,3,1,3,25,8,0,0
2,1,1,3,25,8,0,0
2,2,1,3,25,8,0,0
2,3,1,3,25,8,0,0
1,1,1,3,25,9,0,0
1,2,1,3,25,9,0,0
1,3,1,3,25,9,0,0
2,1,1,3,25,9,0,0
2,2,1,3,25,9,0,0
2,3,1,3,25,9,0,0
1,1,1,3,25,10,0,0
1,2,1,3,25,10,0,0
1,3,1,3,25,10,0,0
2,1,1,3,25,10,0,0
2,2,1,3,25,10,0,0
2,3,1,3,25,10,0,0
1,1,1,3,26,1,0,0
1,2,1,3,26,1,0,0
1,3,1,3,26,1,0,0
2,1,1,3,26,1,0,0
2,2,1,3,26,1,0,0
2,3,1,3,26,1,0,0
1,1,1,3,26,2,0,0
1,2,1,3,26,2,0,0
1,3,1,3,26,2,0,0
2,1,1,3,26,2,0,0
2,2,1,3,26,2,0,0
2,3,1,3,26,2,0,0
1,1,1,3,26,3,0,0
1,2,1,3,26,3,0,0
1,3,1,3,26,3,0,0
2,1,1,3,26,3,0,0
2,2,1,3,26,3,0,0
2,3,1,3,26,3,0,0
1,1,1,3,26,4,0,0
1,2,1,3,26,4,0,0
1,3,1,3,26,4,0,0
2,1,1,3,26,4,0,0
2,2,1,3,26,4,0,0
2,3,1,3,26,4,0,0
1,1,1,3,26,5,0,0
1,2,1,3,26,5,0,0
1,3,1,3,26,5,0,0
2,1,1,3,26,5,0,0
2,2,1,3,26,5,0,0
2,3,1,3,26,5,0,0
1,1,1,3,26,6,0,0
1,2,1,3,26,6,0,0
1,3,1,3,26,6,0,0
2,1,1,3,26,6,0,0
2,2,1,3,26,6,0,0
2,3,1,3,26,6,0,0
1,1,1,3,26,7,0,0
1,2,1,3,26,7,0,0
1,3,1,3,26,7,0,0
2,1,1,3,26,7,0,0
2,2,1,3,26,7,0,0
2,3,1,3,26,7,0,0
1,1,1,3,26,8,0,0
1,2,1,3,26,8,0,-0.2325680393613779
1,3,1,3,26,8,0,0
2,1,1,3,26,8,0,0
2,2,1,3,26,8,0,0
2,3,1,3,26,8,0.2325680393613779,0
1,1,1,3,26,9,0,0
1,2,1,3,26,9,0,0
1,3,1,3,26,9,0,0
2,1,1,3,26,9,0,0
2,2,1,3,26,9,0,0
2,3,1,3,26,9,0,0
1,1,1,3,26,10,0,0
1,2,1,3,26,10,0,0
1,3,1,3,26,10,0,0
2,1,1,3,26,10,0,0
2,2,1,3,26,10,0,0
2,3,1,3,26,10,0,0
1,1,1,3,27,1,0,0
1,2,1,3,27,1,0,0
1,3,1,3,27,1,0,0
2,1,1,3,27,1,0,0
2,2,1,3,27,1,0,0
2,3,1,3,27,1,0,0
1,1,1,3,27,2,0,0
1,2,1,3,27,2,0,0
1,3,1,3,27,2,0,0
2,1,1,3,27,2,0,0
2,2,1,3,27,2,0,0
2,3,1,3,27,2,0,0
1,1,1,3,27,3,0,0
1,2,1,3,27,3,0,0
1,3,1,3,27,3,0,0
2,1,1,3,27,3,0,0
2,2,1,3,27,3,0,0
2,3,1,3,27,3,0,0
1,1,1,3,27,4,0,0
1,2,1,3,27,4,0,0
1,3,1,3,27,4,0,0
2,1,1,3,27,4,0,0
2,2,1,3,27,4,0,0
2,3,1,3,27,4,0,0
1,1,1,3,27,5,0,0
1,2,1,3,27,5,0,0
1,3,1,3,27,5,0,0
2,1,1,3,27,5,0,0
2,2,1,3,27,5,0,0
2,3,1,3,27,5,0,0
1,1,1,3,27,6,0,0
1,2,1,3,27,6,0,0
1,3,1,3,27,6,0,0
2,1,1,3,27,6,0,0
2,2,1,3,27,6,0,0
2,3,1,3,27,6,0,0
1,1,1,3,27,7,0,0
1,2,1,3,27,7,0,0
1,3,1,3,27,7,0,0
2,1,1,3,27,7,0,0
2,2,1,3,27,7,0,0
2,3,1,3,27,7,0,0
1,1,1,3,27,8,0,0
1,2,1,3,27,8,0,0
1,3,1,3,27,8,0,0
2,1,1,3,27,8,0,0
2,2,1,3,27,8,0,0
2,3,1,3,27,8,0,0
1,1,1,3,27,9,0,0
1,2,1,3,27,9,0,0
1,3,1,3,27,9,0,0
2,1,1,3,27,9,0,0
2,2,1,3,27,9,0,0
2,3,1,3,27,9,0,0
1,1,1,3,27,10,0,0
1,2,1,3,27,10,0,0
1,3,1,3,27,10,0,0
2,1,1,3,27,10,0,0
2,2,1,3,27,10,0,0
2,3,1,3,27,10,0,0
1,1,1,3,28,1,0,0
1,2,1,3,28,1,0,0
1,3,1,3,28,1,0,0
2,1,1,3,28,1,0,0
2,2,1,3,28,1,0,0
2,3,1,3,28,1,0,0
1,1,1,3,28,2,0,0
1,2,1,3,28,2,0,0
1,3,1,3,28,2,0,0
2,1,1,3,28,2,0,0
2,2,1,3,28,2,0,0
2,3,1,3,28,2,0,0
1,1,1,3,28,3,0,0
1,2,1,3,28,3,0,0
1,3,1,3,28,3,0,0
2,1,1,3,28,3,0,0
2,2,1,3,28,3,0,0
2,3,1,3,28,3,0,0
1,1,1,3,28,4,0,0
1,2,1,3,28,4,0,0
1,3,1,3,28,4,0,0
2,1,1,3,28,4,0,0
2,2,1,3,28,4,0,0
2,3,1,3,28,4,0,0
1,1,1,3,28,5,0,0
1,2,1,3,28,5,0,0
1,3,1,3,28,5,0,0
2,1,1,3,28,5,0,0
2,2,1,3,28,5,0,0
2,3,1,3,28,5,0,0
1,1,1,3,28,6,0,0
1,2,1,3,28,6,0,0
1,3,1,3,28,6,0,0
2,1,1,3,28,6,0,0
2,2,1,3,28,6,0,0
2,3,1,3,28,6,0,0
1,1,1,3,28,7,0,0
1,2,1,3,28,7,0,0
1,3,1,3,28,7,0,0
2,1,1,3,28,7,0,0
2,2,1,3,28,7,0,0
2,3,1,3,28,7,0,0
1,1,1,3,28,8,0,0
1,2,1,3,28,8,0,0
1,3,1,3,28,8,0,0
2,1,1,3,28,8,0,0
2,2,1,3,28,8,0,0
2,3,1,3,28,8,0,0
1,1,1,3,28,9,0,0
1,2,1,3,28,9,0,0
1,3,1,3,28,9,0,0
2,1,1,3,28,9,0,0
2,2,1,3,28,9,0,0
2,3,1,3,28,9,0,0
1,1,1,3,28,10,0,0
1,2,1,3,28,10,0,0
1,3,1,3,28,10,0,0
2,1,1,3,28,10,0,0
2,2,1,3,28,10,0,0
2,3,1,3,28,10,0,0
1,1,1,3,29,1,0,0
1,2,1,3,29,1,0,0
1,3,1,3,29,1,0,0
2,1,1,3,29,1,0,0
2,2,1,3,29,1,0,0
2,3,1,3,29,1,0,0
1,1,1,3,29,2,0,0
1,2,1,3,29,2,0,0
1,3,1,3,29,2,0,0
2,1,1,3,29,2,0,0
2,2,1,3,29,2,0,0
2,3,1,3,29,2,0,0
1,1,1,3,29,3,0,0
1,2,1,3,29,3,0,0
1,3,1,3,29,3,0,0
2,1,1,3,29,3,0,0
2,2,1,3,29,3,0,0
2,3,1,3,29,3,0,0
1,1,1,3,29,4,0,0
1,2,1,3,29,4,0,0
1,3,1,3,29,4,0,0
2,1,1,3,29,4,0,0
2,2,1,3,29,4,0,0
2,3,1,3,29,4,0,0
1,1,1,3,29,5,0,0
1,2,1,3,29,5,0,0
1,3,1,3,29,5,0,0
2,1,1,3,29,5,0,0
2,2,1,3,29,5,0,0
2,3,1,3,29,5,0,0
1,1,1,3,29,6,0,-0.3348979766803842
1,2,1,3,29,6,0,0
1,3,1,3,29,6,0,0
2,1,1,3,29,6,0,0
2,2,1,3,29,6,0,0
2,3,1,3,29,6,0.3348979766803842,0
1,1,1,3,29,7,0,0
1,2,1,3,29,7,0,0
1,3,1,3,29,7,0,0
2,1,1,3,29,7,0,0
2,2,1,3,29,7,0,0
2,3,1,3,29,7,0,0
1,1,1,3,29,8,0,0
1,2,1,3,29,8,0,0
1,3,1,3,29,8,0,0
2,1,1,3,29,8,0,0
2,2,1,3,29,8,0,0
2,3,1,3,29,8,0,0
1,1,1,3,29,9,0,0
1,2,1,3,29,9,0,0
1,3,1,3,29,9,0,0
2,1,1,3,29,9,0,0
2,2,1,3,29,9,0,0
2,3,1,3,29,9,0,0
1,1,1,3,29,10,0,0
1,2,1,3,29,10,0,0
1,3,1,3,29,10,0,0
2,1,1,3,29,10,0,0
2,2,1,3,29,10,0,0
2,3,1,3,29,10,0,0
1,1,1,3,30,1,0,0
1,2,1,3,30,1,0,0
1,3,1,3,30,1,0,0
2,1,1,3,30,1,0,-0.8333333333333334
2,2,1,3,30,1,0,0
2,3,1,3,30,1,0.8333333333333334,0
1,1,1,3,30,2,0,0
1,2,1,3,30,2,0,0
1,3,1,3,30,2,0,0
2,1,1,3,30,2,0,0
2,2,1,3,30,2,0,0
2,3,1,3,30,2,0,0
1,1,1,3,30,3,0,0
1,2,1,3,30,3,0,0
1,3,1,3,30,3,0,0
2,1,1,3,30,3,0,0
2,2,1,3,30,3,0,0
2,3,1,3,30,3,0,0
1,1,1,3,30,4,0,0
1,2,1,3,30,4,0,0
1,3,1,3,30,4,0,0
2,1,1,3,30,4,0,0
2,2,1,3,30,4,0,0
2,3,1,3,30,4,0,0
1,1,1,3,30,5,0,0
1,2,1,3,30,5,0,0
1,3,1,3,30,5,0,0
2,1,1,3,30,5,0,0
2,2,1,3,30,5,0,0
2,3,1,3,30,5,0,0
1,1,1,3,30,6,0,0
1,2,1,3,30,6,0,0
1,3,1,3,30,6,0,0
2,1,1,3,30,6,0,0
2,2,1,3,30,6,0,0
2,3,1,3,30,6,0,0
1,1,1,3,30,7,0,0
1,2,1,3,30,7,0,0
1,3,1,3,30,7,0,0
2,1,1,3,30,7,0,0
2,2,1,3,30,7,0,0
2,3,1,3,30,7,0,0
1,1,1,3,30,8,0,0
1,2,1,3,30,8,0,0
1,3,1,3,30,8,0,0
2,1,1,3,30,8,0,0
2,2,1,3,30,8,0,0
2,3,1,3,30,8,0,0
1,1,1,3,30,9,0,0
1,2,1,3,30,9,0,0
1,3,1,3,30,9,0,0
2,1,1,3,30,9,0,0
2,2,1,3,30,9,0,0
2,3,1,3,30,9,0,0
1,1,1,3,30,10,0,0
1,2,1,3,30,10,0,0
1,3,1,3,30,10,0,0
2,1,1,3,30,10,0,0
2,2,1,3,30,10,0,0
2,3,1,3,30,10,0,0
1,1,2,3,1,1,0,0
1,2,2,3,1,1,0,0
1,3,2,3,1,1,0,0
2,1,2,3,1,1,0,0
2,2,2,3,1,1,0,0
2,3,2,3,1,1,0,0
1,1,2,3,1,2,0.6944444444444445,0
1,2,2,3,1,2,0,0
1,3,2,3,1,2,0,0
2,1,2,3,1,2,0,0
2,2,2,3,1,2,0,-0.6944444444444445
2,3,2,3,1,2,0,0
1,1,2,3,1,3,0,0
1,2,2,3,1,3,0,0
1,3,2,3,1,3,0,0
2,1,2,3,1,3,0,0
2,2,2,3,1,3,0,0
2,3,2,3,1,3,0,0
1,1,2,3,1,4,0,0
1,2,2,3,1,4,0,0
1,3,2,3,1,4,0,0
2,1,2,3,1,4,0,0
2,2,2,3,1,4,0,0
2,3,2,3,1,4,0,0
1,1,2,3,1,5,0,0
1,2,2,3,1,5,0,0
1,3,2,3,1,5,0,0
2,1,2,3,1,5,0,0
2,2,2,3,1,5,0,0
2,3,2,3,1,5,0,0
1,1,2,3,1,6,0,0
1,2,2,3,1,6,0,0
1,3,2,3,1,6,0,0
2,1,2,3,1,6,0,0
2,2,2,3,1,6,0,0
2,3,2,3,1,6,0,0
1,1,2,3,1,7,0,0
1,2,2,3,1,7,0,0
1,3,2,3,1,7,0,0
2,1,2,3,1,7,0,0
2,2,2,3,1,7,0,0
2,3,2,3,1,7,0,0
1,1,2,3,1,8,0,0
1,2,2,3,1,8,0,0
1,3,2,3,1,8,0,0
2,1,2,3,1,8,0,0
2,2,2,3,1,8,0,0
2,3,2,3,1,8,0,0
1,1,2,3,1,9,0,0
1,2,2,3,1,9,0.19380669946781492,0
1,3,2,3,1,9,0,-0.19380669946781492
2,1,2,3,1,9,0,0
2,2,2,3,1,9,0,0
2,3,2,3,1,9,0,0
1,1,2,3,1,10,0,0
1,2,2,3,1,10,0,0
1,3,2,3,1,10,0,0
2,1,2,3,1,10,0,0
2,2,2,3,1,10,0,0
2,3,2,3,1,10,0,0
1,1,2,3,2,1,0,0
1,2,2,3,2,1,0,0
1,3,2,3,2,1,0,0
2,1,2,3,2,1,0,0
2,2,2,3,2,1,0,0
2,3,2,3,2,1,0,0
1,1,2,3,2,2,0,0
1,2,2,3,2,2,0,0
1,3,2,3,2,2,0,0
2,1,2,3,2,2,0,0
2,2,2,3,2,2,0,0
2,3,2,3,2,2,0,0
1,1,2,3,2,3,0,0
1,2,2,3,2,3,0,0
1,3,2,3,2,3,0,0
2,1,2,3,2,3,0,0
2,2,2,3,2,3,0,0
2,3,2,3,2,3,0,0
1,1,2,3,2,4,0.4822530864197532,0
1,2,2,3,2,4,0,-0.4822530864197532
1,3,2,3,2,4,0,0
2,1,2,3,2,4,0,0
2,2,2,3,2,4,0,0
2,3,2,3,2,4,0,0
1,1,2,3,2,5,0,0
1,2,2,3,2,5,0,0
1,3,2,3,2,5,0,0
2,1,2,3,2,5,0,0
2,2,2,3,2,5,0,0
2,3,2,3,2,5,0,0
1,1,2,3,2,6,0,0
1,2,2,3,2,6,0,0
1,3,2,3,2,6,0,0
2,1,2,3,2,6,0,0
2,2,2,3,2,6,0,0
2,3,2,3,2,6,0,0
1,1,2,3,2,7,0.13954082361682674,0
1,2,2,3,2,7,0.13954082361682674,0
1,3,2,3,2,7,0,0
2,1,2,3,2,7,0,0
2,2,2,3,2,7,0,-0.2790816472336535
2,3,2,3,2,7,0,0
1,1,2,3,2,8,0,0
1,2,2,3,2,8,0,0
1,3,2,3,2,8,0,0
2,1,2,3,2,8,0,0
2,2,2,3,2,8,0,0
2,3,2,3,2,8,0,0
1,1,2,3,2,9,0,0
1,2,2,3,2,9,0,0
1,3,2,3,2,9,0,0
2,1,2,3,2,9,0,0
2,2,2,3,2,9,0,0
2,3,2,3,2,9,0,0
1,1,2,3,2,10,0,0
1,2,2,3,2,10,0,0
1,3,2,3,2,10,0,0
2,1,2,3,2,10,0,0
2,2,2,3,2,10,0,0
2,3,2,3,2,10,0,0
1,1,2,3,3,1,0,0
1,2,2,3,3,1,0,0
1,3,2,3,3,1,0,0
2,1,2,3,3,1,0,0
2,2,2,3,3,1,0,0
2,3,2,3,3,1,0,0
1,1,2,3,3,2,0,0
1,2,2,3,3,2,0,0
1,3,2,3,3,2,0,0
2,1,2,3,3,2,0,0
2,2,2,3,3,2,0,0
2,3,2,3,3,2,0,0
1,1,2,3,3,3,0,0
1,2,2,3,3,3,0,0
1,3,2,3,3,3,0,0
2,1,2,3,3,3,0,0
2,2,2,3,3,3,0,0
2,3,2,3,3,3,0,0
1,1,2,3,3,4,0,0
1,2,2,3,3,4,0,0
1,3,2,3,3,4,0,0
2,1,2,3,3,4,0,0
2,2,2,3,3,4,0,0
2,3,2,3,3,4,0,0
1,1,2,3,3,5,0,0
1,2,2,3,3,5,0,0
1,3,2,3,3,5,0,0
2,1,2,3,3,5,0,0
2,2,2,3,3,5,0,0
